ID,LONG,LAT,SETCENS,AREAP,CODDIST,DISTRITO,CODSUBPREF,SUBPREF,REGIAO5,REGIAO8,NOME_FEIRA,REGISTRO,LOGRADOURO,NUMERO,BAIRRO,REFERENCIA
380,-46656050,-23651490,355030838000039,3550308005097,37,JABAQUARA,15,JABAQUARA,Sul,Sul 1,,5042-3,RUA FRANKLIN MAGALH+ES,273,STA CATARINA,TV AV SANTA CATARINA
381,-46653437,-23642601,355030838000082,3550308005308,37,JABAQUARA,15,JABAQUARA,Sul,Sul 1,,6057-7,RUA TEJUPA,,JABAQUARA,TV RUA VITORIANA
382,-46646002,-23644505,355030838000084,3550308005308,37,JABAQUARA,15,JABAQUARA,Sul,Sul 1,,7001-7,RUA APAC-,372,JABAQUARA,TV ENG GEORGE CORBISIER
383,-46652829,-23640304,355030838000131,3550308005308,37,JABAQUARA,15,JABAQUARA,Sul,Sul 1,,1076-6,RUA ALBA,302,STA CATARINA,JOAQUIM MORAES E JOAO B MENE
384,-46649160,-23638184,355030838000135,3550308005308,37,JABAQUARA,15,JABAQUARA,Sul,Sul 1,,3037-6,AV. WALDOMIRO DE LIMA,,VL. GUARANI,ARMANDO ARRUDA PEREIRA E G 6
385,-46644801,-23657593,355030838000008,3550308005162,37,JABAQUARA,15,JABAQUARA,Sul,Sul 1,,5108-0,RUA ROS-LIA DE CASTRO,559,VL. CAMPESTRE,TV RUA PRINCEPE DE ASTURIAS
386,-46643306,-23648068,355030838000052,3550308005095,37,JABAQUARA,15,JABAQUARA,Sul,Sul 1,,4035-5,RUA GRUMIXAMAS,374,VL. GUARANI,GEORGE CORBISIER E BURITIS
387,-46636268,-23656511,355030838000154,3550308005095,37,JABAQUARA,15,JABAQUARA,Sul,Sul 1,,5062-8,RUA LUIZ CARLOS FACCHINI,50,VL. FACCHINI,TV AV ARMANDO DE A PEREIRA
388,-46642732,-23633512,355030838000233,3550308005093,37,JABAQUARA,15,JABAQUARA,Sul,Sul 1,,4155-6,AV. ENGENHEIRO ARMANDO DE ARRUDA PEREIRA,,JABAQUARA,CALCADAO DA AV ENG ARMANDO
389,-46640817,-23632670,355030838000238,3550308005093,37,JABAQUARA,15,JABAQUARA,Sul,Sul 1,,7025-4,AV. DIEDERICHSEN,45,VL. GUARANI,ESTACAO CONCEICAO DO METRO
390,-46635449,-23640350,355030838000253,3550308005093,37,JABAQUARA,15,JABAQUARA,Sul,Sul 1,,1044-8,P+. NOVA AM+RICA, 15 A,CID VARGAS,ESQ RUA SAO WENCESLAU
391,-46603093,-23461936,355030881000010,3550308005133,83,TREMEMBE,6,JACANA-TREMEMBE,Norte,Norte 2,,5048-2,RUA MANOEL GAYA,,VL. MAZZEI,TV AV SEZEFREDO FAGUNDES
392,-46588203,-23467534,355030839000017,3550308005070,38,JACANA,6,JACANA-TREMEMBE,Norte,Norte 2,,1026-0,RUA BENJAMIM PEREIRA,521,JA+AN+,ENTRE ELIMO E EMIL FIGUEIREDO
393,-46582108,-23463234,355030839000005,3550308005070,38,JACANA,6,JACANA-TREMEMBE,Norte,Norte 2,,4049-5,RUA DR. CARLOS BASTOS ARANHA,420,VL. NILO,S/INFOR
394,-46564575,-23475745,355030839000101,3550308005070,38,JACANA,6,JACANA-TREMEMBE,Norte,Norte 2,,5040-7,RUA LILIENTAL,317,TUCURUVI,TV AV EDU CHAVES
395,-46623223,-23458754,355030881000114,3550308005133,83,TREMEMBE,6,JACANA-TREMEMBE,Norte,Norte 2,,4153-0,P+. DONA MARIQUINHA SCIASCIA,,TREMEMB+,
396,-46621838,-23459739,355030881000093,3550308005133,83,TREMEMBE,6,JACANA-TREMEMBE,Norte,Norte 2,,7036-0,RUA ALMEIDA MERC-S,,TREMEMB+,TV AV MARIA A LOPES DE AZEVE
397,-46614841,-23449132,355030881000048,3550308005134,83,TREMEMBE,6,JACANA-TREMEMBE,Norte,Norte 2,,1212-2,RUA MAESTRO BORTOLUCCI,,VL. ALBERTINA,AV SEN JOSE ERMIRIO DE MORAE
398,-46613705,-23448080,355030881000137,3550308005134,83,TREMEMBE,6,JACANA-TREMEMBE,Norte,Norte 2,,5053-9,RUA ELIAS DE SOUZA PINTO,,VL. ALBERTINA,COM ARMANDO PEREIRA
399,-46600571,-23454902,355030881000004,3550308005134,83,TREMEMBE,6,JACANA-TREMEMBE,Norte,Norte 2,,4058-4,RUA CORONEL ESDRAS DE OLIVEIRA,,TREMEMB+,PERTO DO CEMITERIO
400,-46594181,-23455172,355030881000018,3550308005134,83,TREMEMBE,6,JACANA-TREMEMBE,Norte,Norte 2,,3054-6,RUA TEREZA BORTOLO,,JD TREMEMB+,CEMITERIO TREMEMBE
401,-46593888,-23452380,355030881000034,3550308005134,83,TREMEMBE,6,JACANA-TREMEMBE,Norte,Norte 2,,1135-5,RUA PENAFORTE,,JD PAULISTANA,RUA NOSSA SENHORA DA CONCORD
402,-46592001,-23448714,355030881000077,3550308005134,83,TREMEMBE,6,JACANA-TREMEMBE,Norte,Norte 2,,6099-2,RUA JOSINO VIEIRA G-ES,,JD JOAMAR,TV ES PIQUERI
403,-46589534,-23442860,355030881000119,3550308005135,83,TREMEMBE,6,JACANA-TREMEMBE,Norte,Norte 2,,1117-7,RUA ANTONELO DA MESSINA,,VL. ZILDA,BALTAZAR AGUILA E USHIKICHI
404,-46570283,-23449683,355030839000145,3550308005136,38,JACANA,6,JACANA-TREMEMBE,Norte,Norte 2,,6090-9,RUA JOS+ DE MORAIS NAVARRO,,VL. GALV+O,PONTO FINAL ONIBUS VILA GALV
405,-46577054,-23439312,355030881000176,3550308005191,83,TREMEMBE,6,JACANA-TREMEMBE,Norte,Norte 2,,7196-0,RUA MANOEL PEREIRA ROSA,,JD FONTALIS,
406,-46749753,-23552903,355030841000040,3550308005108,40,JAGUARE,8,LAPA,Oeste,Oeste,,5068-7,AV. ARAIC-S,254,JAGUAR+,TERMINA N. 45
407,-46749487,-23550536,355030841000090,3550308005108,40,JAGUARE,8,LAPA,Oeste,Oeste,,3055-4,RUA ROL-NDIA,,JAGUAR+,TV AV CORIFEU DE A MARQUES
408,-46746140,-23541965,355030841000049,3550308005108,40,JAGUARE,8,LAPA,Oeste,Oeste,,1104-5,RUA BARCELONA,99,JAGUAR+,AV PRESIDENTE ALTINO 655
409,-46755106,-23511322,355030840000017,3550308005109,39,JAGUARA,8,LAPA,Oeste,Oeste,,1043-0,RUA AGAMENON MAGALH+ES,138,STA EDWIGES,RUA ADAO GONCALVES
410,-46744255,-23512235,355030840000003,3550308005109,39,JAGUARA,8,LAPA,Oeste,Oeste,,4036-3,RUA CACHOEIRA DO SUL,26,VL. JAGUAR-,FABRICA DANONE
411,-46757811,-23507714,355030840000031,3550308005109,39,JAGUARA,8,LAPA,Oeste,Oeste,,6400-9,AV. JOS+ FERREIRA FALC+O,,JARDIM MARISA,
412,-46759830,-23501263,355030840000022,3550308005109,39,JAGUARA,8,LAPA,Oeste,Oeste,,3063-5,RUA FLOR CACHOEIRA E S. DO TEIXEIRA,48,VL. PIAU-,RUA NILVA
413,-46746080,-23509975,355030840000001,3550308005109,39,JAGUARA,8,LAPA,Oeste,Oeste,,1056-1,RUA PEDRO HENRIQUE DE ORLEANS BRAGAN+A,,VL. JAGUAR-,PC ROCHA FALCAO 21
414,-46727242,-23521813,355030888000033,3550308005107,90,VILA LEOPOLDINA,8,LAPA,Oeste,Oeste,,5036-9,RUA ALIAN+A LIBERAL,603,VL. LEOPOLDINA,RUA GUAIPA
415,-46725363,-23528331,355030888000008,3550308005107,90,VILA LEOPOLDINA,8,LAPA,Oeste,Oeste,,4048-7,RUA LAURO MULLER,12,VL. HAMBURGUESA,CENTRO ESPORTIVO PELEZAO
416,-46717696,-23530893,355030848000052,3550308005059,48,LAPA,8,LAPA,Oeste,Oeste,,4028-2,RUA SALES JUNIOR,555,ALTO DA LAPA,COLEGIO SALESIANO
417,-46703850,-23536603,355030848000122,3550308005059,48,LAPA,8,LAPA,Oeste,Oeste,,6025-9,RUA SALVADOR CARUSO,705,VL. IPOJUCA,E FELIX DOS SANTOS
418,-46701045,-23532750,355030848000044,3550308005059,48,LAPA,8,LAPA,Oeste,Oeste,,3019-8,RUA SEPETIBA,510,VL. ROMANA,RUA AURELIA
419,-46687625,-23544208,355030860000081,3550308005056,61,PERDIZES,8,LAPA,Oeste,Oeste,,4011-8,RUA CAIOVA,2008,SUMAREZINHO,AV HEITOR PENTEADO
420,-46690880,-23536641,355030860000176,3550308005057,61,PERDIZES,8,LAPA,Oeste,Oeste,,7019-0,RUA BAR+O DO BANANAL,1865,VL. POMP+IA,PROXIMO HOSPITAL SAO CAMILO
421,-46694256,-23532317,355030848000070,3550308005059,48,LAPA,8,LAPA,Oeste,Oeste,,5025-3,RUA SILVEIRA RODRIGUES,38,VL. ROMANA,VESPASIANO E JESUINO BANDEIR
422,-46688328,-23532536,355030860000208,3550308005057,61,PERDIZES,8,LAPA,Oeste,Oeste,,4013-4,RUA TAV-RES BASTOS,901,VL. POMP+IA,RUA BARAO DO BANANAL
423,-46684112,-23529744,355030860000092,3550308005055,61,PERDIZES,8,LAPA,Oeste,Oeste,,6043-7,RUA MINISTRO FERREIRA ALVES,340,VL. POMP+IA,AV. POMPEIA
424,-46673057,-23539369,355030860000031,3550308005026,61,PERDIZES,8,LAPA,Oeste,Oeste,,3008-2,RUA MINISTRO GODOY,1261,PERDIZES,PONTF.UNIVERSIDADE CATOLICA
425,-46671916,-23539535,355030860000051,3550308005026,61,PERDIZES,8,LAPA,Oeste,Oeste,,5010-5,RUA CAIUB-,401,PERDIZES,RUA JOAO RAMALHO
426,-46673573,-23530697,355030806000003,3550308005029,06,BARRA FUNDA,8,LAPA,Oeste,Oeste,,1053-7,RUA TANABI,35,-GUA BRANCA,AVENIDA ANTARTICA
427,-46720069,-23515265,355030848000130,3550308005058,48,LAPA,8,LAPA,Oeste,Oeste,,3034-1,RUA BARTOLOMEU BUENO,161,VL. ANAST-CIO,INDUSTRIA SOFUNGE
428,-46709157,-23520173,355030848000058,3550308005058,48,LAPA,8,LAPA,Oeste,Oeste,,5030-0,RUA DOM JO+O V,85,ALTO DA LAPA,RUA AFONSO SARDINHA
429,-46700059,-23526596,355030848000012,3550308005058,48,LAPA,8,LAPA,Oeste,Oeste,,1004-9,RUA F-BIA,701,VL. ROMANA,RUA CAT+O
430,-46700139,-23518050,355030848000030,3550308005058,48,LAPA,8,LAPA,Oeste,Oeste,,7390-3,RUA DOM ROMEU ALBERTI,,LAPA DE BAIXO,RUA WILLIAN SPEERS
431,-46786344,-23727789,355030843000220,3550308005289,42,JARDIM ANGELA,18,M'BOI MIRIM,Sul,Sul 2,,4179-3, RUA JOS+ DE GOES,,JARDIM CAPELA,
432,-46790436,-23691941,355030843000114,3550308005293,42,JARDIM ANGELA,18,M'BOI MIRIM,Sul,Sul 2,,1219-0,RUA RENATO DA CUNHA,,PQ STA RITA,
433,-46782964,-23691715,355030843000386,3550308005293,42,JARDIM ANGELA,18,M'BOI MIRIM,Sul,Sul 2,,4140-8,RUA ALBERTO B. SOVERAL,,PQ NOVO STO AMARO,PORT 06/94
434,-46777492,-23696400,355030843000286,3550308005291,42,JARDIM ANGELA,18,M'BOI MIRIM,Sul,Sul 2,,1119-3,EST. MANOEL COSTA DANTAS,5786,JD RANIERI,TV ES M BOI MIRIM
435,-46768708,-23719318,355030843000288,3550308005288,42,JARDIM ANGELA,18,M'BOI MIRIM,Sul,Sul 2,,7183-8,AV. DURATE RAMOS FURTADO,,JD ARACATI,
436,-46763464,-23723450,355030843000144,3550308005288,42,JARDIM ANGELA,18,M'BOI MIRIM,Sul,Sul 2,,1256-4,RUA IMBER-,,CIDADE IPAVA,
437,-46771862,-23698448,355030843000029,3550308005291,42,JARDIM ANGELA,18,M'BOI MIRIM,Sul,Sul 2,,7086-6,RUA MANOEL VICTOR DE JESUS,,JD NAKAMURA,TV ES M BOI MIRIM
438,-46790071,-23686591,355030843000146,3550308005293,42,JARDIM ANGELA,18,M'BOI MIRIM,Sul,Sul 2,,6093-3,EST. DA MOENDA VELHA,,JD INDEPEND-NCIA,PONTO FINAL DO ONIBUS V VELH
439,-46770971,-23684889,355030843000154,3550308005292,42,JARDIM ANGELA,18,M'BOI MIRIM,Sul,Sul 2,,4099-1,RUA CARLOS SAVERO,,JD -NGELA,S/INF
440,-46769845,-23686426,355030843000129,3550308005227,42,JARDIM ANGELA,18,M'BOI MIRIM,Sul,Sul 2,,1082-0,RUA MARCELINO COELHO,,JD -NGELA,S/INF.
441,-46763515,-23685678,355030843000159,3550308005227,42,JARDIM ANGELA,18,M'BOI MIRIM,Sul,Sul 2,,6098-4,RUA IVALDO VITAL PEREIRA,,VL. STA LUCIA,TV ES M BOI MIRIM JD ANGELA
442,-46762844,-23677695,355030843000195,3550308005226,42,JARDIM ANGELA,18,M'BOI MIRIM,Sul,Sul 2,,7111-0,RUA ERASMUS GRASSER,,JD IMB+,TV AV M BOI MIRIM
443,-46759372,-23697221,355030843000095,3550308005291,42,JARDIM ANGELA,18,M'BOI MIRIM,Sul,Sul 2,,1224-6, RUA CABRAL DO NASCIMENTO,,JARDIM BOA SORTE,
444,-46759293,-23689202,355030843000163,3550308005227,42,JARDIM ANGELA,18,M'BOI MIRIM,Sul,Sul 2,,7199-4,RUA DAS MODULA+iES,,JD KAGOHARA,
445,-46756491,-23677566,355030843000209,3550308005226,42,JARDIM ANGELA,18,M'BOI MIRIM,Sul,Sul 2,,6081-0,RUA ITAPAROQUERA,,VL. REMO,TV ES M BOI MIRIM
446,-46746770,-23687485,355030846000115,3550308005221,45,JARDIM SAO LUIS,18,M'BOI MIRIM,Sul,Sul 2,,6157-3,RUA MANUEL DE MEDEIROS SOUZA,,JD SOUZA,
447,-46756180,-23674578,355030846000163,3550308005223,45,JARDIM SAO LUIS,18,M'BOI MIRIM,Sul,Sul 2,,5081-4,AV. CRISTIANO CLEMENTE DA SILVA,,JD VAZ DE LIMA,TV AL COMD ANTUNES DOS SANTO
448,-46755679,-23662689,355030846000177,3550308005229,45,JARDIM SAO LUIS,18,M'BOI MIRIM,Sul,Sul 2,,1121-5,RUA MARIA BENEDITA RODRIGUES,,PQ STO ANTONIO,RUA MARIA BENEDITA GONCALVES
449,-46754040,-23660883,355030846000179,3550308005229,45,JARDIM SAO LUIS,18,M'BOI MIRIM,Sul,Sul 2,,3069-4,RUA MERCEDES NASSER SABAG,10,PQ STO ANTONIO,PONTO FINAL DO ONIBUS
450,-46749311,-23673883,355030846000029,3550308005223,45,JARDIM SAO LUIS,18,M'BOI MIRIM,Sul,Sul 2,,1094-4,RUA ALBINO CORREA DE CAMPOS,,VL. REMO,ESTRADA DO M BOI MIRIM 1765
451,-46747719,-23674806,355030846000026,3550308005221,45,JARDIM SAO LUIS,18,M'BOI MIRIM,Sul,Sul 2,,5084-9,RUA BELCHIOR FELIX,,PQ FIG GRANDE,PORT 029/96
452,-46747555,-23668407,355030846000076,3550308005223,45,JARDIM SAO LUIS,18,M'BOI MIRIM,Sul,Sul 2,,1116-9,RUA FELIPE DE SANTIAGO,,JD GUARUJ-,TV RUA BARTOLOMEU DOS SANTOS
453,-46749667,-23662941,355030846000317,3550308005224,45,JARDIM SAO LUIS,18,M'BOI MIRIM,Sul,Sul 2,,7400-4,RUA JOSE RODRIGUES MACIEL,,S+O LUIZ,
454,-46742587,-23690664,355030846000157,3550308005221,45,JARDIM SAO LUIS,18,M'BOI MIRIM,Sul,Sul 2,,3106-2,RUA MONS. JO+O PEDRO FUSENIG,,JD. STA GERTRUDES,
455,-46734686,-23677576,355030846000105,3550308005222,45,JARDIM SAO LUIS,18,M'BOI MIRIM,Sul,Sul 2,,5072-5,RUA URIA+U,,JD ALFREDO,TV ES DO GUARAPIRANGA
456,-46741066,-23672172,355030846000001,3550308005222,45,JARDIM SAO LUIS,18,M'BOI MIRIM,Sul,Sul 2,,3087-2,RUA ESTEVAM FERNANDES,,PIRAPORINHA,TV ES M BOI MIRIM
457,-46740844,-23671833,355030846000012,3550308005222,45,JARDIM SAO LUIS,18,M'BOI MIRIM,Sul,Sul 2,,1144-4,RUA ESTEV+O FERNANDES,,PIRAPORINHA,ESTRADA DO M BOI MIRIM
458,-46737374,-23664805,355030846000039,3550308005225,45,JARDIM SAO LUIS,18,M'BOI MIRIM,Sul,Sul 2,,5178-0,RUA ALESSANDRO SCARLATTI,,JD NOVO SANTO AMARO,
459,-46730005,-23665191,355030846000201,3550308005225,45,JARDIM SAO LUIS,18,M'BOI MIRIM,Sul,Sul 2,,7070-0,RUA JO+O DA VEIGA,,JD VERGUEIRO,TV ES GUARAPIRANGA
460,-46753516,-23646780,355030846000278,3550308005229,45,JARDIM SAO LUIS,18,M'BOI MIRIM,Sul,Sul 2,,4086-0,RUA THEREZA MARIA PINTO,,VL. PRELL,TV ES DE ITAPECERICA
461,-46740955,-23642468,355030846000286,3550308005228,45,JARDIM SAO LUIS,18,M'BOI MIRIM,Sul,Sul 2,,7076-9,RUA TENENTE ISAIAS BRANCO DE ARA+JO,,VL. DAS BELEZAS,TV ES DE ITAPECERICA DA SERR
462,-46736088,-23642406,355030883000049,3550308005177,45,JARDIM SAO LUIS,18,M'BOI MIRIM,Sul,Sul 2,,1088-0,EST. DE ITAPECERICA,,PQ. FERNANDA,KM 24 ESTRADA DE ITAPECERICA
463,-46732681,-23657082,355030846000235,3550308005225,45,JARDIM SAO LUIS,18,M'BOI MIRIM,Sul,Sul 2,,3101-1,RUA SALGUEIRO DO CARMO,110,JD. IBIRAPUERA,PX AO N. 384 E 856
464,-46735040,-23652831,355030846000196,3550308005224,45,JARDIM SAO LUIS,18,M'BOI MIRIM,Sul,Sul 2,,4081-9,RUA GERALDO FRAGA DE OLIVEIRA,,JD S+O LUIZ,PONTO FINAL DO ONIBUS J S LU
465,-46735009,-23652005,355030846000260,3550308005228,45,JARDIM SAO LUIS,18,M'BOI MIRIM,Sul,Sul 2,,1085-5,RUA ARLINDO F. OLIVEIRA (CONFINADA),,JD S+O LUIZ,ENTRE GERALDO FRAGA OLIVEIRA
466,-46598204,-23565912,355030853000037,3550308005018,54,MOOCA,25,MOOCA,Leste,Leste 1,,3010-4,RUA CONDE PRATES,10,PQ. DA MO-CA,TV RUA JUMANA
467,-46599907,-23563314,355030853000039,3550308005018,54,MOOCA,25,MOOCA,Leste,Leste 1,,7007-6,RUA TABAJARAS,,MO-CA,TV RUA ESEQUIEL RAMOS
468,-46596711,-23561105,355030853000001,3550308005017,54,MOOCA,25,MOOCA,Leste,Leste 1,,4010-0,RUA MADRE DE DEUS,604,MOOCA,TV RUA VISCONDE DE INHUMIRIM
469,-46624180,-23551043,355030810000033,3550308005005,10,BRAS,25,MOOCA,Leste,Leste 1,,3002-3,VDT. ALC-NTARA MACHADO,15,MO-CA,BAIXOS VD ALCANTARA MACHADO
470,-46623912,-23551096,355030810000033,3550308005005,10,BRAS,25,MOOCA,Leste,Leste 1,,6002-0,VDT. ALC-NTARA MACHADO,75,MO-CA,BAIXOS VD ALCANTARA MACHADO
471,-46620132,-23548105,355030810000012,3550308005005,10,BRAS,25,MOOCA,Leste,Leste 1,,7153-6,RUA TORQUATO NETO,,BR-S,RUAS PIRATININGA/CAETANO PIN
472,-46620688,-23536194,355030810000047,3550308005005,10,BRAS,25,MOOCA,Leste,Leste 1,,6004-6,RUA HENRIQUE DIAS,,BR-S,MONS ANDRADE E RODRIGUE SANT
473,-46624402,-23529296,355030856000021,3550308005015,57,PARI,25,MOOCA,Leste,Leste 1,,4005-3,RUA VIDAL DE NEGREIROS,76,CANIND+,TV AV CRUZEIRO DO SUL
474,-46615785,-23538897,355030810000007,3550308005005,10,BRAS,25,MOOCA,Leste,Leste 1,,1002-2,RUA CONSELHEIRO BELIZ-RIO,,BR-S,RUA MARIA MARCOLINA
475,-46613845,-23532394,355030856000012,3550308005015,57,PARI,25,MOOCA,Leste,Leste 1,,7003-3,RUA MENDES GON+ALVES,82,PARI,TV RUA SILVA TELLES
476,-46600586,-23552696,355030853000042,3550308005018,54,MOOCA,25,MOOCA,Leste,Leste 1,,1005-7,RUA DOS TRILHOS,,BRESSER,RUA BRESSER
477,-46600485,-23552701,355030853000056,3550308005017,54,MOOCA,25,MOOCA,Leste,Leste 1,,4004-5,RUA DOS TRILHOS,869,MO-CA,TV RUA BRESSER
478,-46599345,-23546378,355030853000057,3550308005017,54,MOOCA,25,MOOCA,Leste,Leste 1,,1006-5,LARGO JO+O TOBIAS,,BELENZINHO,VIADUTO GUADALAJARA
479,-46599364,-23546361,355030853000057,3550308005017,54,MOOCA,25,MOOCA,Leste,Leste 1,,7188-9,RUA JO+O TOBIAS,,QUARTA PARADA,
480,-46610332,-23536131,355030810000027,3550308005005,10,BRAS,25,MOOCA,Leste,Leste 1,,4003-7,RUA SAMPSON,,BR-S,TV RUA BRESSER
481,-46604557,-23539037,355030808000053,3550308005016,08,BELEM,25,MOOCA,Leste,Leste 1,,3007-4,RUA FIRMIANO PINTO,,BRAZ,TV AV CELSO GARCIA ALTURA 73
482,-46600551,-23537156,355030808000026,3550308005016,08,BELEM,25,MOOCA,Leste,Leste 1,,3006-6,RUA CARLOS GUIMAR+ES,,BEL+M,TV RUA CATUMBI
483,-46614915,-23526757,355030856000003,3550308005015,57,PARI,25,MOOCA,Leste,Leste 1,,3073-2,RUA CAPIT+O MOR PASSOS,225,PARI,
484,-46605343,-23525166,355030808000045,3550308005016,08,BELEM,25,MOOCA,Leste,Leste 1,,5006-7,RUA SILVA TELES,1528,BELENZINHO,TV DA RUA SANTA RITA
485,-46589122,-23575358,355030853000066,3550308005018,54,MOOCA,25,MOOCA,Leste,Leste 1,,5016-4,RUA DOMINGOS DA FONSECA,321,VL. PRUDENTE,PAREDAO JUVENTUS
486,-46587652,-23563922,355030801000107,3550308005039,01,AGUA RASA,25,MOOCA,Leste,Leste 1,,7009-2,RUA VALENTIM MAGALH+ES,300,VL. LESTE,TV RUA DO ORATORIO
487,-46583470,-23566335,355030801000123,3550308005039,01,AGUA RASA,25,MOOCA,Leste,Leste 1,,5015-6,RUA FLORIAN-POLIS,,ALTO DA MO-CA,TV RUA CAMPO LARGO
488,-46582972,-23564711,355030801000054,3550308005039,01,AGUA RASA,25,MOOCA,Leste,Leste 1,,1013-8,RUA TEREZINA,615,ALTO DA MOOCA,CAMPO LARGO E MANAUS
489,-46569519,-23579200,355030801000098,3550308005041,01,AGUA RASA,25,MOOCA,Leste,Leste 1,,4110-6,RUA ERNESTO GIULIANO,23,VL. S+O CARLOS,VL SAO CARLO VILA PRUDENTE
490,-46574290,-23572791,355030801000022,3550308005041,01,AGUA RASA,25,MOOCA,Leste,Leste 1,,4020-7,RUA MINISTRO SALGADO FILHO,485,VL. ORAT-RIO,TV RUA PAULO DE LIMA CORREA
491,-46573628,-23564534,355030801000029,3550308005039,01,AGUA RASA,25,MOOCA,Leste,Leste 1,,4021-5,RUA LUIZA CANERO,6,VL. CANERO,TV RUA LEME
492,-46568459,-23571230,355030801000004,3550308005041,01,AGUA RASA,25,MOOCA,Leste,Leste 1,,3052-0,RUA DR JO+O BIZARRO DA NAVE,,VL. EMA,PROXIMO AO LARGO SANTA CLARA
493,-46563642,-23575449,355030801000071,3550308005041,01,AGUA RASA,25,MOOCA,Leste,Leste 1,,1046-4,RUA BUEN-POLIS,62,VL. DIVA,
494,-46564163,-23569978,355030801000037,3550308005041,01,AGUA RASA,25,MOOCA,Leste,Leste 1,,7056-4,RUA PARQUE DOM PEDRO l,,VL. INVERNADA,
495,-46571353,-23561803,355030801000031,3550308005039,01,AGUA RASA,25,MOOCA,Leste,Leste 1,,6018-6,RUA BOM JESUS,,ALTO DA MO-CA,PROXIMO LARGO AGUA RASA
496,-46592204,-23557306,355030853000116,3550308005017,54,MOOCA,25,MOOCA,Leste,Leste 1,,3012-0,RUA PIRES DE CAMPOS,24,MO-CA,ENTRE CUIABA E FRANCA CARVAL
497,-46588682,-23557499,355030853000060,3550308005017,54,MOOCA,25,MOOCA,Leste,Leste 1,,3013-9,RUA D+CIO ABRAMO,17,-GUA RASA,FERNANDO FALCAO E ITAQUERI
498,-46591379,-23548087,355030853000091,3550308005017,54,MOOCA,25,MOOCA,Leste,Leste 1,,5008-3,RUA PROF. MACHADO TOLOSA,,BELENZINHO,ENTRE PARAUPAVA E SAPUCAIA
499,-46587695,-23543631,355030808000015,3550308005016,08,BELEM,25,MOOCA,Leste,Leste 1,,7010-6,RUA SERRA DE JAIRE,,ALTO DA MO-CA,PARALELA AV ALVARO RAMOS
500,-46586167,-23538470,355030808000066,3550308005016,08,BELEM,25,MOOCA,Leste,Leste 1,,5007-5,RUA IRM+ CAROLINA,,BELENZINHO,TV AV ALVARO RAMOS
501,-46582837,-23536811,355030808000046,3550308005016,08,BELEM,25,MOOCA,Leste,Leste 1,,7011-4,RUA ENGENHEIRO REINALDO CAJADO,215,BELENZINHO,TV RUA IRMA CAROLINA
502,-46575254,-23560080,355030801000057,3550308005039,01,AGUA RASA,25,MOOCA,Leste,Leste 1,,7029-7,AV. SAPOPEMBA (CONFINADA),307,SAPOPEMBA,VILA BELEM E VL PRUDENTE
503,-46572413,-23554066,355030801000120,3550308005039,01,AGUA RASA,25,MOOCA,Leste,Leste 1,,4022-3,RUA SEBASTI+O BARBOSA,333,TATUAP+,PRACA BENTO MANOEL
504,-46573716,-23545706,355030880000178,3550308005038,82,TATUAPE,25,MOOCA,Leste,Leste 1,,1008-1,RUA TUIUT-,2753,TATUAP+,PRACA SILVIO ROMERO
505,-46563462,-23548987,355030880000064,3550308005037,82,TATUAPE,25,MOOCA,Leste,Leste 1,,6019-4,RUA ANT+NIO CAMARGO,1625,TATUAP+,ITAPURA E APUCARANA
506,-46572280,-23541812,355030880000045,3550308005038,82,TATUAPE,25,MOOCA,Leste,Leste 1,,5017-2,RUA VISCONDE DE ITABORAY,233,TATUAP+,VIADUTO AZEVEDO
507,-46576458,-23534930,355030880000073,3550308005036,82,TATUAPE,25,MOOCA,Leste,Leste 1,,3015-5,RUA ALMIRANTE CALHEIROS,22,TATUAP+,ESTACAO METRO TATUAPE
508,-46568019,-23540525,355030880000019,3550308005038,82,TATUAPE,25,MOOCA,Leste,Leste 1,,4023-1,RUA AIRI,437,TATUAP+,BARAO DE ITAQUI
509,-46566500,-23539647,355030880000007,3550308005037,82,TATUAPE,25,MOOCA,Leste,Leste 1,,5029-6,RUA PLATINA,815,TATUAP+,PORT 033/94
510,-46568954,-23530027,355030880000026,3550308005036,82,TATUAPE,25,MOOCA,Leste,Leste 1,,6027-5,RUA SANTA CATARINA,284,TATUAP+,HOSPITAL MUNICIPAL DO TATUAP
511,-46555593,-23547449,355030880000111,3550308005037,82,TATUAPE,25,MOOCA,Leste,Leste 1,,3041-4,RUA SANTA GERTRUDES,575,TATUAP+,FABRICA TAPETES TABACOW
512,-46561261,-23530646,355030880000058,3550308005036,82,TATUAPE,25,MOOCA,Leste,Leste 1,,3024-4,P+. DR. ALMEIDA JUNQUEIRA,,TATUAP+,TATUAPE
513,-46556465,-23532833,355030880000059,3550308005036,82,TATUAPE,25,MOOCA,Leste,Leste 1,,7089-0,RUA ADELINO DE ALMEIDA CASTILHO,782,TATUAP+,MANOEL AVILA E ARIANA
514,-46708529,-23857681,355030855000080,3550308005302,56,PARELHEIROS,20,PARELHEIROS,Sul,Sul 2,,7233-8,RUA PAV+O E JENIPAPO,,VILA VARGEM GRANDE,
515,-46754996,-23811243,355030855000214,3550308005300,56,PARELHEIROS,20,PARELHEIROS,Sul,Sul 2,,3132-1,RUA VIN-CIO DI MIRITI,,JD. DOS -LAMOS,
