ID,LONG,LAT,SETCENS,AREAP,CODDIST,DISTRITO,CODSUBPREF,SUBPREF,REGIAO5,REGIAO8,NOME_FEIRA,REGISTRO,LOGRADOURO,NUMERO,BAIRRO,REFERENCIA
354,-46645004,-23610114,355030877000014,3550308005048,79,SAUDE,12,VILA MARIANA,Sul,Sul 1,IRERE,7048-3,AV  JOSE MARIA WITAKER,S/N,VL CLEMENTINO,ENTRE SENA MADUREIRA
355,-46644969,-23610169,355030877000014,3550308005048,79,SAUDE,12,VILA MARIANA,Sul,Sul 1,PLANALTO PAULISTA II,7143-9,AV  JOSE MARIA WITAKER,S/N,PLANALTO PAULISTA,AL.GUATAS E AV AFONSO M.
356,-46644924,-23610234,355030877000014,3550308005048,79,SAUDE,12,VILA MARIANA,Sul,Sul 1,PLANALTO PAULISTA,3021-0,AV  JOSE MARIA WITAKER,1121,PLANALTO PAULISTA,AL GUATAS AV AFONSO M FA
357,-46644801,-23657593,355030838000008,3550308005162,37,JABAQUARA,15,JABAQUARA,Sul,Sul 1,VILA CAMPESTRE,5108-0,RUA ROSALIA DE CASTRO,559,VL CAMPESTRE,TV RUA PRINCEPE DE ASTUR
358,-46644390,-23578996,355030890000158,3550308005021,92,VILA MARIANA,12,VILA MARIANA,Sul,Sul 1,AMBROSINA,4008-8,RUA ECA DE QUEIROZ,374,VL MARIANA,PROXIMO AV 23 DE MAIO
359,-46643692,-23471820,355030851000051,3550308005128,51,MANDAQUI,5,SANTANA-TUCURUVI,Norte,Norte 2,HERISON,7092-0,RUA HERISON,S/N,LAUZANE PAULISTA,TV AV PAR PINTO LAUZ PAU
360,-46643306,-23648068,355030838000052,3550308005095,37,JABAQUARA,15,JABAQUARA,Sul,Sul 1,NHANDIROBAS,4035-5,RUA GRUMIXAMAS,374,VL GUARANI,GEORGE CORBISIER E BURIT
361,-46643258,-23496537,355030870000147,3550308005065,71,SANTANA,5,SANTANA-TUCURUVI,Norte,Norte 2,IMIRIM,7020-3,RUA FRANCISCA BIRIBA,S/N,IMIRIM,TV AV IMIRIM
362,-46643051,-23564718,355030807000052,3550308005010,07,BELA VISTA,9,SE,Centro,Centro,PIO XII,5137-3,RUA PIO XII,S/N,BELA VISTA,ENTRE RUAS ARTUR PRADO E
363,-46642917,-23591337,355030890000095,3550308005021,92,VILA MARIANA,12,VILA MARIANA,Sul,Sul 1,GANDAVO,6013-5,RUA GANDAVO C/ NAPOLEAO DE BARROS,S/N,VL MARIANA,VILA CLEMENTINO
364,-46642809,-23558735,355030807000016,3550308005010,07,BELA VISTA,9,SE,Centro,Centro,MARIA JOSE,6003-8,RUA MARIA JOSE C/ FORTALEZA,S/N,BELA VISTA,TV AV BRIG LUIZ ANTONIO
365,-46642732,-23633512,355030838000233,3550308005093,37,JABAQUARA,15,JABAQUARA,Sul,Sul 1,JABAQUARA,4155-6,AV  ENG ARMANDO DE ARRUDA PEREIRA,S/N,JABAQUARA,CALCADAO DA AV ENG ARMAN
366,-46642337,-23660490,355030838000105,3550308005163,37,JABAQUARA,15,JABAQUARA,Sul,Sul 1,AMERICANOPOLIS,6033-0,RUA DEODORO DE CAMPOS,12,JABAQUARA,ESQ RUA TUPIRITAMA
367,-46642228,-23668027,355030838000164,3550308005163,37,JABAQUARA,15,JABAQUARA,Sul,Sul 1,SAO JOSE,1067-7,RUA HUGO VITOR DA SILVA,S/N,AMERICANOPOLIS,SAO PAULO
368,-46641457,-23674498,355030822000304,3550308005166,22,CIDADE ADEMAR,16,CIDADE ADEMAR,Sul,Sul 2,JARDIM VILAS BOAS,7122-6,RUA LUIS STOLB,S/N,JD VILAS BOAS,COM A RUA GOMES DE AMORI
369,-46641297,-23488756,355030870000134,3550308005065,71,SANTANA,5,SANTANA-TUCURUVI,Norte,Norte 2,CHORA MENINO,4017-7,RUA DR EUGENIO FORTES COELHO,S/N,CHORA MENINO,PX PC OLGA P MEIRA CHO M
370,-46640817,-23632670,355030838000238,3550308005093,37,JABAQUARA,15,JABAQUARA,Sul,Sul 1,VILA GUARANI,7025-4,AV  DIEDERICHSEN,45,VL GUARANI,ESTACAO CONCEICAO DO MET
371,-46640707,-23679652,355030822000221,3550308005165,22,CIDADE ADEMAR,16,CIDADE ADEMAR,Sul,Sul 2,JARDIM MIRIAM,4080-0,RUA BRAS DE ABREU,S/N,JD MIRIAM,TV AV PEDRO DE AVOS
372,-46640237,-23552739,355030866000080,3550308005002,67,REPUBLICA,9,SE,Centro,Centro,ANHANGABAU,1192-4,RUA SANTO AMARO,S/N,BELA VISTA,AGUIAR BARROS E FCA MIQU
373,-46640009,-23502786,355030870000095,3550308005063,71,SANTANA,5,SANTANA-TUCURUVI,Norte,Norte 2,JARDIM SAO BENTO,4016-9,"RUA CAP MANOEL NOVAES	",S/N,JD SAO BENTO,RUA DR CEZAR
374,-46639288,-23505894,355030870000060,3550308005064,71,SANTANA,5,SANTANA-TUCURUVI,Norte,Norte 2,AREAL,6012-7,RUA TUPIGUAES,S/N,SANTANA,PRONTO SOCORRO DE SANTAN
375,-46639156,-23593366,355030890000059,3550308005046,92,VILA MARIANA,12,VILA MARIANA,Sul,Sul 1,VILA CLEMENTINO,5012-1,RUA CEL LISBOA C/ ESTADO DE ISRAEL,S/N,PLANALTO PAULISTA,RUA SENA MADUREIRA
376,-46639106,-23487204,355030870000107,3550308005065,71,SANTANA,5,SANTANA-TUCURUVI,Norte,Norte 2,LAUZANE PAULISTA,7055-6,RUA DONA MARIA CUSTODIA,S/N,LAUZANE PAULISTA,AV CAETANO ALVARES
377,-46637797,-23680990,355030822000220,3550308005165,22,CIDADE ADEMAR,16,CIDADE ADEMAR,Sul,Sul 2,JARDIM MIRIAM,1084-7,AV  ANGELO CRISTIANINI,32,JD MIRIAM,ENTRE CUPECE E AV ASSEMB
378,-46637592,-23537773,355030866000108,3550308005003,67,REPUBLICA,9,SE,Centro,Centro,SANTA EFIGENIA,1175-4,RUA DOS ANDRADAS C/ TIMBIRAS,S/N,STA EFIGENIA,AV IPIRANGA E R AURORA
379,-46636897,-23526842,355030809000009,3550308005004,09,BOM RETIRO,9,SE,Centro,Centro,TIRADENTES,5003-2,RUA ANTONIO CORUJA,67,BOM RETIRO,TV DA RUA GUARANI
380,-46636811,-23469786,355030851000019,3550308005130,51,MANDAQUI,5,SANTANA-TUCURUVI,Norte,Norte 2,SANTO ANTONIO,7058-0,PC  SALVADOR TOLEZANO,S/N,LAUZANE PAULISTA,POLICARPO VIOTI E JOSE B
381,-46636545,-23609216,355030877000018,3550308005047,79,SAUDE,12,VILA MARIANA,Sul,Sul 1,PRACA DA ARVORE,4154-8,RUA CARAMURU,S/N,BOSQUE DA SAUDE,ENTRE AV BOSQUE DA SAUDE
382,-46636268,-23656511,355030838000154,3550308005095,37,JABAQUARA,15,JABAQUARA,Sul,Sul 1,VILA FACCHINI,5062-8,RUA LUIZ CARLOS FACCHINI,50,VL FACCHINI,TV AV ARMANDO DE A PEREI
383,-46636041,-23561474,355030849000060,3550308005008,49,LIBERDADE,9,SE,Centro,Centro,LIBERDADE,7147-1,RUA TAGUA,S/N,LIBERDADE,
384,-46635861,-23490671,355030870000071,3550308005065,71,SANTANA,5,SANTANA-TUCURUVI,Norte,Norte 2,ITAICY,3058-9,RUA ITAICY,S/N,STA TEREZINHA,TV CONS MOREIRA DE BARRO
385,-46635449,-23640350,355030838000253,3550308005093,37,JABAQUARA,15,JABAQUARA,Sul,Sul 1,CIDADE VARGAS,1044-8,PC  NOVA AMERICA,15-A,CID VARGAS,ESQ RUA SAO WENCESLAU
386,-46635156,-23568292,355030849000026,3550308005008,49,LIBERDADE,9,SE,Centro,Centro,ACLIMACAO,7002-5,RUA LOUREIRO DA CRUZ C/ URANO,1,ACLIMACAO,TV RUA PIRES DA MOTA
387,-46635037,-23627407,355030877000207,3550308005092,79,SAUDE,12,VILA MARIANA,Sul,Sul 1,IMIGRANTES,4100-9,RUA MAJOR FREIRE,565,JABAQUARA,PROXIMO AV JABAQUARA
388,-46635006,-23617786,355030877000055,3550308005048,79,SAUDE,12,VILA MARIANA,Sul,Sul 1,BOSQUE,1028-6,RUA CARNEIRO DA CUNHA,S/N,VL DA SAUDE,ESQ VISCONDE INHAUMA
389,-46634617,-23584437,355030890000019,3550308005020,92,VILA MARIANA,12,VILA MARIANA,Sul,Sul 1,VERGUEIRO,6048-8,RUA CONCEICAO VELOSO,S/N,VL MARIANA,RUA MANOEL PAIVA
390,-46634615,-23603410,355030877000106,3550308005047,79,SAUDE,12,VILA MARIANA,Sul,Sul 1,MIRANDOPOLIS,3018-0,RUA AFONSO CELSO,1426,VL MARIANA,TV RUA LUIZ GOES
391,-46634339,-23495709,355030870000066,3550308005063,71,SANTANA,5,SANTANA-TUCURUVI,Norte,Norte 2,CHORA MENINO,6020-8,RUA PROF LOURIVAL GOMES MACHADO,S/N,VL STA TEREZINHA,RUA ALAMEDO AFONSO SHIMI
392,-46634302,-23563663,355030849000031,3550308005008,49,LIBERDADE,9,SE,Centro,Centro,LIBERDADE/MODERNA,4135-1,RUA PANDIA CALOGERAS,S/N,LIBERDADE,R CONS FURTADO E ROCHA P
393,-46633797,-23474673,355030851000008,3550308005130,51,MANDAQUI,5,SANTANA-TUCURUVI,Norte,Norte 2,ALTO DO MANDAQUI,5032-6,RUA ALVARO GOMES,S/N,SANTANA,TV RUA DONA LEONOR
394,-46633143,-23578622,355030890000040,3550308005020,92,VILA MARIANA,12,VILA MARIANA,Sul,Sul 1,ACLIMACAO,3005-8,RUA GUIMARAES PASSOS,304,ACLIMACAO,COMECA RUA MACHADO DE AS
395,-46632939,-23470278,355030851000023,3550308005130,51,MANDAQUI,5,SANTANA-TUCURUVI,Norte,Norte 2,MANDAQUI,3400-2,RUA GENERAL JOSE ALMEIDA BOTELHO,,MANDAQUI,
396,-46631467,-23469257,355030851000061,3550308005130,51,MANDAQUI,5,SANTANA-TUCURUVI,Norte,Norte 2,SANTA INES,4062-2,RUA ANA DE BARROS,S/N,STA INES,TV AV SANTA INES
397,-46631044,-23621697,355030877000084,3550308005092,79,SAUDE,12,VILA MARIANA,Sul,Sul 1,IBITURUNA,3022-8,RUA PARACATU,1053,SAO JUDAS,ENTRE N. 724 E 936
398,-46631028,-23556748,355030849000097,3550308005008,49,LIBERDADE,9,SE,Centro,Centro,SAO PAULO,4001-0,RUA DR PEDRO SEVERIANO,S/N,LIBERDADE,BAIXOS VIADUTO DO GLICER
399,-46630296,-23609234,355030877000047,3550308005047,79,SAUDE,12,VILA MARIANA,Sul,Sul 1,PRACA DA ARVORE,7126-9,RUA GUIRATINGA,S/N,CHAC INGLESA,AV ITABORAI
400,-46629865,-23540244,355030878000009,3550308005001,80,SE,9,SE,Centro,Centro,MERCADO CENTRAL ORGANICO,7244-3,RUA CANTAREIRA,,CENTRO,CALCADA MERCADO CENTRAL
401,-46629044,-23556145,355030849000096,3550308005008,49,LIBERDADE,9,SE,Centro,Centro,THOMAZ DE LIMA,1001-4,RUA TEIXEIRA LEITE C/ SAO PAULO,S/N,LIBERDADE,BAIXOS VIADUTO GLICERIO
402,-46629037,-23522526,355030809000019,3550308005004,09,BOM RETIRO,9,SE,Centro,Centro,PONTE PEQUENA,1130-4,RUA GUAPORE,210,PONTE PEQUENA,AVENIDA TIRADENTES
403,-46628667,-23578491,355030890000080,3550308005020,92,VILA MARIANA,12,VILA MARIANA,Sul,Sul 1,ACLIMACAO,6350-9,RUA ENG LUIZ GOMES C SANGIRARDI,,ACLIMACAO,
404,-46628613,-23597585,355030890000115,3550308005046,92,VILA MARIANA,12,VILA MARIANA,Sul,Sul 1,JORGE TIBIRICA,1042-1,RUA JUREIA,S/N,STA CRUZ,ENTRE R S.CRUZ/JORGE TIB
405,-46628260,-23568615,355030849000008,3550308005007,49,LIBERDADE,9,SE,Centro,Centro,BATURITE,4002-9,RUA OLIVEIRA PEIXOTO,79,ACLIMACAO,TV DA RUA ALMEIDA TORRES
406,-46627807,-23495005,355030870000014,3550308005063,71,SANTANA,5,SANTANA-TUCURUVI,Norte,Norte 2,SANTA TEREZINHA,1018-9,RUA VICENTE SOARES,S/N,STA TEREZINHA,ENTRE R JOAO BAT S FARIA
407,-46627303,-23629557,355030827000061,3550308005091,27,CURSINO,13,IPIRANGA,Sul,Sul 1,AGUA FUNDA,1258-0,VD  MATEUS TORLONI,,JABAQUARA,RODOVIA DOS IMIGRANTES
408,-46626144,-23473742,355030851000067,3550308005129,51,MANDAQUI,5,SANTANA-TUCURUVI,Norte,Norte 2,SANTANA,5380-5,AV  ENGENHEIRO CAETANO ALVARES,,SANTANA,MANDAQUI
409,-46625707,-23564898,355030849000021,3550308005007,49,LIBERDADE,9,SE,Centro,Centro,CAMBUCI,6001-1,RUA VITORIO EMANUEL,312,CAMBUCI,TV DA RUA LAVAPES
410,-46625498,-23501502,355030870000005,3550308005064,71,SANTANA,5,SANTANA-TUCURUVI,Norte,Norte 2,SANTANA,4015-0,RUA GABRIEL PIZZA,S/N,SANTANA,DR.ZUQUIM
411,-46625252,-23592852,355030890000053,3550308005046,92,VILA MARIANA,12,VILA MARIANA,Sul,Sul 1,CHACARA KLABIM,3145-3,RUA VOLTAIRE C/ PEDRO NICOLE,S/N,JD VL MARIANA,AV PREF FABIO PRADO
412,-46624402,-23529296,355030856000021,3550308005015,57,PARI,25,MOOCA,Leste,Leste 1,CANINDE,4005-3,RUA VIDAL DE NEGREIROS,76,CANINDE,TV AV CRUZEIRO DO SUL
413,-46624008,-23631217,355030827000059,3550308005091,27,CURSINO,13,IPIRANGA,Sul,Sul 1,AGUA FUNDA,3036-8,RUA MARIO SCHIOPA,175,AGUA FUNDA,SIDERURGICA ALIPERTI
414,-46623912,-23551096,355030810000033,3550308005005,10,BRAS,25,MOOCA,Leste,Leste 1,ALCANTARA MACHADO,6002-0,RUA DOM BOSCO,75,CAMBUCI,BAIXOS VD ALCANTARA MACH
415,-46623869,-23583908,355030890000044,3550308005046,92,VILA MARIANA,12,VILA MARIANA,Sul,Sul 1,JARDIM DA GLORIA,4007-0,RUA PROFESSOR MACEDO SOARES,276,JD DA GLORIA,TV AV LINS DE VASCONCELO
416,-46623335,-23610478,355030827000070,3550308005044,27,CURSINO,13,IPIRANGA,Sul,Sul 1,PORONGABA,3064-3,RUA MATIAS TEIXEIRA,165,BOSQUE DA SAUDE,TV RUA ITABORAI
417,-46623223,-23458754,355030881000114,3550308005133,83,TREMEMBE,6,JACANA-TREMEMBE,Norte,Norte 2,TREMEMBE,4153-0,PC  DONA MARIQUINHA SCIASCIA,S/N,TREMEMBE,
418,-46623098,-23475009,355030851000095,3550308005129,51,MANDAQUI,5,SANTANA-TUCURUVI,Norte,Norte 2,VILA AURORA,6071-2,RUA ALBERTINA VIEIRA DA S GORDO,S/N,VL AURORA,PONTO FINAL DO ONIBUS V
419,-46622675,-23599625,355030827000129,3550308005045,27,CURSINO,13,IPIRANGA,Sul,Sul 1,VILA GUMERCINDO,6016-0,RUA DOM ANTONIO ALVARENGA,S/N,VL GUMERCINDO,PROXIMO VIADUTO SANTA CR
420,-46622239,-23578849,355030890000111,3550308005046,92,VILA MARIANA,12,VILA MARIANA,Sul,Sul 1,VILA DEODORO,1003-0,RUA INGLES DE SOUZA,618,CAMBUCI,AV LINS DE VASCONCELOS
421,-46621838,-23459739,355030881000093,3550308005133,83,TREMEMBE,6,JACANA-TREMEMBE,Norte,Norte 2,TREMEMBE,7036-0,RUA ALMEIDA MERCES,S/N,TREMEMBE,TV AV MARIA A LOPES DE A
422,-46621212,-23482782,355030870000140,3550308005065,71,SANTANA,5,SANTANA-TUCURUVI,Norte,Norte 2,AGUA FRIA,3031-7,RUA AURELIANO LEAL C GUATIAIA,S/N,AGUA FRIA,AV AGUA FRIA
423,-46621077,-23572826,355030814000019,3550308005006,14,CAMBUCI,9,SE,Centro,Centro,TEODORETO SOUTO,5004-0,RUA TEODORETO SOUTO,957,CAMBUCI,TV AV LINS DE VASCONCELO
424,-46620688,-23536194,355030810000047,3550308005005,10,BRAS,25,MOOCA,Leste,Leste 1,JULIO RIBEIRO,6004-6,RUA HENRIQUE DIAS,S/N,BRAZ,MONS ANDRADE E RODRIGUE
425,-46620132,-23548105,355030810000012,3550308005005,10,BRAS,25,MOOCA,Leste,Leste 1,BRAS MODERNA,7153-6,RUA TORQUATO NETO,S/N,BRAS,RUAS PIRATININGA/CAETANO
426,-46618993,-23613291,355030827000028,3550308005044,27,CURSINO,13,IPIRANGA,Sul,Sul 1,JAGUARI,5022-9,PC  BRAS GONCALVES,308,JD DA SAUDE,FINAL BOSQUE SAUDE
427,-46618823,-23613232,355030827000028,3550308005044,27,CURSINO,13,IPIRANGA,Sul,Sul 1,JARDIM DA SAUDE,1065-0,PC  BRAS GONCALVES,,JD DA SAUDE,FINAL AV BOSQUE DA SAUDE
428,-46618724,-23491918,355030870000080,3550308005064,71,SANTANA,5,SANTANA-TUCURUVI,Norte,Norte 2,JARDIM SAO PAULO,6021-6,RUA PROF JOAQUIM OZORIO DE AZEVEDO,S/N,JD SAO PAULO,AV LEONCIO DE MAGALHAES
429,-46618626,-23562999,355030814000025,3550308005006,14,CAMBUCI,9,SE,Centro,Centro,CAMBUCI,3003-1,RUA STEFANO,657,CAMBUCI,TV RUA STEFANO
430,-46618563,-23620230,355030827000004,3550308005044,27,CURSINO,13,IPIRANGA,Sul,Sul 1,VILA MORAES,7024-6,RUA DIVINOPOLIS C/ NSA DA SAUDE,234,VL MORAES,TV AV CURSINO
431,-46617851,-23578771,355030890000164,3550308005046,92,VILA MARIANA,12,VILA MARIANA,Sul,Sul 1,ANDRE BOTELHO,6010-0,RUA MARIZ E BARROS,316,ACLIMACAO,PRACA SAO FRANCISCO DA G
432,-46617621,-23512867,355030886000031,3550308005031,88,VILA GUILHERME,7,VILA MARIA-VILA GUILHERME,Norte,Norte 2,CENTER NORTE,1260-2,RUA ANNA PAPINI GUARANHA,,CARANDIRU,AV ZAKI NARCHI
433,-46616988,-23589519,355030834000066,3550308005043,33,IPIRANGA,13,IPIRANGA,Sul,Sul 1,VILA SAO JOSE,1009-0,RUA OLIVEIRA MELO,779,VL SAO JOSE,TV DA RUA DR MARIO VICEN
434,-46616132,-23602373,355030827000115,3550308005045,27,CURSINO,13,IPIRANGA,Sul,Sul 1,CASTELO BRANCO,1054-5,RUA ASSUNGUI C/ AMERICO RIBEIRO,,VL GUMERCINDO,RUA SANTA CRUZ
435,-46615785,-23538897,355030810000007,3550308005005,10,BRAS,25,MOOCA,Leste,Leste 1,CONCORDIA,1002-2,RUA CONSELHEIRO BELISARIO,S/N,BRAS,RUA MARIA MARCOLINA
436,-46615727,-23584178,355030834000067,3550308005043,33,IPIRANGA,13,IPIRANGA,Sul,Sul 1,SANTA EULALIA,3070-8,RUA MONTE ALVERNE,S/N,VL STA EULALIA,ENTRE RUA CARITIANA E PE
437,-46615702,-23601651,355030827000115,3550308005045,27,CURSINO,13,IPIRANGA,Sul,Sul 1,SANTA CRUZ,5067-9,RUA JOSE COCCIUFFO,85,ALTO DO IPIRANGA,RUA SANTA CRUZ
438,-46614915,-23526757,355030856000003,3550308005015,57,PARI,25,MOOCA,Leste,Leste 1,CACHOEIRA,3073-2,"RUA CAP MOR PASSOS	",225,PARI,TV DA RUA CACHOEIRA
439,-46614841,-23449132,355030881000048,3550308005134,83,TREMEMBE,6,JACANA-TREMEMBE,Norte,Norte 2,VILA ALBERTINA,1212-2,RUA MAESTRO BORTOLUCCI,S/N,VL ALBERTINA,AV SEN JOSE ERMIRIO DE M
440,-46614092,-23482699,355030870000167,3550308005065,71,SANTANA,5,SANTANA-TUCURUVI,Norte,Norte 2,TUCURUVI,1023-5,RUA CASA FORTE,S/N,TUCURUVI,AVENIDA NOVA CANTAREIRA
441,-46613845,-23532394,355030856000012,3550308005015,57,PARI,25,MOOCA,Leste,Leste 1,PARI,7003-3,RUA MENDES GONCALVES,82,PARI,TV RUA SILVA TELLES
442,-46613705,-23448080,355030881000137,3550308005134,83,TREMEMBE,6,JACANA-TREMEMBE,Norte,Norte 2,VILA ALBERTINA,5053-9,RUA ELIAS DE SOUZA PINTO,S/N,VL ALBERTINA,COM ARMANDO PEREIRA
443,-46613172,-23506368,355030886000032,3550308005031,88,VILA GUILHERME,7,VILA MARIA-VILA GUILHERME,Norte,Norte 2,JACUNA,5023-7,RUA GUARACININGA,193,VL GUILHERME,TV RUA JACUNA
444,-46613146,-23632600,355030827000101,3550308005091,27,CURSINO,13,IPIRANGA,Sul,Sul 1,SANTA ANGELA,4053-3,RUA CEL FAWCETT C/ EVOLUCAO,833,VL MORAES,IGREJA SANTA ANGELA
445,-46612993,-23598030,355030834000035,3550308005043,33,IPIRANGA,13,IPIRANGA,Sul,Sul 1,IPIRANGA,5011-3,RUA DR MARIO VICENTE,1715,IPIRANGA,TV RUA SALVADOR SIMOES
446,-46612676,-23496822,355030870000126,3550308005064,71,SANTANA,5,SANTANA-TUCURUVI,Norte,Norte 2,SANTANA,7021-1,RUA PEDRO RIBEIRO,S/N,SANTANA,E RUA VIRI
447,-46612636,-23573835,355030834000094,3550308005019,33,IPIRANGA,13,IPIRANGA,Sul,Sul 1,VILA MONUMENTO,4009-6,RUA GUINLE C/ FREDERICO V MARTIUS,95,VL MONUMENTO,TRAVESSA RUA MARIANO PRO
448,-46611898,-23488030,355030870000207,3550308005064,71,SANTANA,5,SANTANA-TUCURUVI,Norte,Norte 2,CABUCU,4101-7,RUA MARIA DO CARMO SENE,S/N,VL PAULICEIA,TV AV PAULICEIA
449,-46611129,-23652162,355030868000180,3550308005089,69,SACOMA,13,IPIRANGA,Sul,Sul 1,SAO SAVERIO,7219-2,RUA CANCAO DO EXILIO,,SACOMA,
450,-46610851,-23600822,355030834000086,3550308005043,33,IPIRANGA,13,IPIRANGA,Sul,Sul 1,VILA NAIR,7040-8,RUA DONA LEOPOLDINA,243,VL NAIR,ULTIMA TRAVESSA DA AV.NA
451,-46610849,-23609187,355030827000078,3550308005044,27,CURSINO,13,IPIRANGA,Sul,Sul 1,CERRACAO,4025-8,RUA LINO GUEDES,109,MOINHO VELHO,ALTURA DA VERGUEIRO 7450
452,-46610332,-23536131,355030810000027,3550308005005,10,BRAS,25,MOOCA,Leste,Leste 1,CONCORDIA,4003-7,RUA SAMPSON C MENDES JUNIOR,S/N,BRAS,TV RUA BRESSER
453,-46610236,-23603485,355030834000106,3550308005043,33,IPIRANGA,13,IPIRANGA,Sul,Sul 1,SUSSUARAMA,4054-1,RUA CINCO DE JULHO,7,VL NAIR,FIM DA AV.NAZARE
454,-46609806,-23469678,355030882000076,3550308005131,84,TUCURUVI,5,SANTANA-TUCURUVI,Norte,Norte 2,PALMAS DO TREMEMBE,4133-5,PC  ANTONIO JOSE DE ARAUJO,S/N,PALMAS DO TREMEMBE,
455,-46609075,-23646610,355030868000188,3550308005089,69,SACOMA,13,IPIRANGA,Sul,Sul 1,PARQUE BRISTOL,6068-2,AV  JOSE CAETANO DA ROCHA,93,PQ BRISTOL,TV RUA PADRE ARLINDO VIE
456,-46608270,-23637971,355030868000151,3550308005088,69,SACOMA,13,IPIRANGA,Sul,Sul 1,VILA DAS MERCES,3023-6,RUA BRIG AMILCAR V PEDERNEIRAS,120,VL DAS MERCES,AV.PADRE ARLINDO VIEIRA
457,-46607993,-23624748,355030868000121,3550308005088,69,SACOMA,13,IPIRANGA,Sul,Sul 1,VILA DOS QUARENTA,6044-5,RUA ANGATURAMA,454,VL DAS MERCES,TV RUA MARQUES DE LAGE
458,-46607962,-23611513,355030827000053,3550308005044,27,CURSINO,13,IPIRANGA,Sul,Sul 1,JARDIM PREVIDENCIA,1015-4,AV  INHAIBA,,MOINHO VELHO,RUA VERGUEIRO
459,-46607737,-23500990,355030886000035,3550308005031,88,VILA GUILHERME,7,VILA MARIA-VILA GUILHERME,Norte,Norte 2,VILA PAIVA,5024-5,RUA CATAPARA,207,VL GUILHERME,TV ES DA CONCEICAO
460,-46607727,-23588989,355030834000001,3550308005084,33,IPIRANGA,13,IPIRANGA,Sul,Sul 1,ALTO DO IPIRANGA,3011-2,RUA XAVIER DE ALMEIDA,427,ALTO DO IPIRANGA,INSTITUTO DE CEGOS PADRE
461,-46606897,-23576047,355030834000073,3550308005019,33,IPIRANGA,13,IPIRANGA,Sul,Sul 1,TEREZA CRISTINA,6011-9,RUA COSTA AGUIAR,261,IPIRANGA,FIXADA
462,-46606355,-23609907,355030868000197,3550308005085,33,IPIRANGA,13,IPIRANGA,Sul,Sul 1,IPIRANGA,5390-2,PC  PEDRO BALINT,,IPIRANGA,SACOMA
463,-46606093,-23502889,355030886000037,3550308005031,88,VILA GUILHERME,7,VILA MARIA-VILA GUILHERME,Norte,Norte 2,VILA MUNHOZ,3026-0,PC  OSCAR DA SILVA,394,VL GUILHERME,RUA MARIA CANDIDA
464,-46605855,-23475090,355030882000009,3550308005131,84,TUCURUVI,5,SANTANA-TUCURUVI,Norte,Norte 2,CONEGO LADEIRA,4033-9,RUA ARAGAO,S/N,VL MAZZEI,AV SEZEFREDO FAGUNDES
465,-46605550,-23619172,355030868000123,3550308005085,69,SACOMA,13,IPIRANGA,Sul,Sul 1,VILA VERA,4055-0,AV  CEL JOSE PIRES DE ANDRADE,466,VL VERA,RUA VERGUEIRO-9000
466,-46605343,-23525166,355030808000045,3550308005016,08,BELEM,25,MOOCA,Leste,Leste 1,PAULO ANDREGUETTI,5006-7,RUA SILVA TELES,1528,BELENZINHO,TV DA RUA SANTA RITA
467,-46605128,-23469121,355030882000080,3550308005131,84,TUCURUVI,5,SANTANA-TUCURUVI,Norte,Norte 2,JARDIM TREMEMBE,1051-0,RUA MERE MARIE ANNAIS DO SION,S/N,VL NOVA MAZZEI,AVENIDA SEZEFREDO FAGUND
468,-46605049,-23638858,355030868000112,3550308005305,69,SACOMA,13,IPIRANGA,Sul,Sul 1,JARDIM BOTUCATU,7079-3,RUA DR EUGENIO EGAS,250,JD CLIMAX,PRACA EDUARDO COSTA MANS
469,-46604785,-23518521,355030886000027,3550308005031,88,VILA GUILHERME,7,VILA MARIA-VILA GUILHERME,Norte,Norte 2,VILA GUILHERME,3014-7,RUA ALFREDO MARIO PIZZOTTI,370,VL GUILHERME,AV.GUILHERME
470,-46604688,-23495405,355030886000055,3550308005032,88,VILA GUILHERME,7,VILA MARIA-VILA GUILHERME,Norte,Norte 2,VILA MAZZEI,3025-2,RUA QUEDAS,567,VL MAZZEI,AV. LUIZ MAZZEI
471,-46604557,-23539037,355030808000053,3550308005016,08,BELEM,25,MOOCA,Leste,Leste 1,MORAES BARROS,3007-4,RUA FIRMIANO PINTO,S/N,BRAZ,TV AV CELSO GARCIA ALTUR
472,-46604010,-23583061,355030834000011,3550308005084,33,IPIRANGA,13,IPIRANGA,Sul,Sul 1,IPIRANGA,1007-3,RUA AGOSTINHO GOMES,,IPIRANGA,RUA DOS PATRIOTAS
473,-46603782,-23632346,355030868000027,3550308005305,69,SACOMA,13,IPIRANGA,Sul,Sul 1,JARDIM TROPICAL,7091-2,RUA ENG JOSE BUENO BICALHO,11,JD TROPICAL,IGREJA N.S.DOS MERCES
474,-46603093,-23461936,355030881000010,3550308005133,83,TREMEMBE,6,JACANA-TREMEMBE,Norte,Norte 2,VILA MAZZEI,5048-2,RUA MANOEL GAYA,S/N,VL MAZZEI,TV AV SEZEFREDO FAGUNDES
475,-46602261,-23653261,355030868000139,3550308005090,69,SACOMA,13,IPIRANGA,Sul,Sul 1,PARQUE BRISTOL,1243-2,RUA PROF ARNALDO JOAO SEMERARO,00S/N,PARQUE BRISTOL,AV FRANCESCO DEL COSSA
