ID,LONG,LAT,SETCENS,AREAP,CODDIST,DISTRITO,CODSUBPREF,SUBPREF,REGIAO5,REGIAO8,NOME_FEIRA,REGISTRO,LOGRADOURO,NUMERO,BAIRRO,REFERENCIA
830,-46564513,-23475959,355030839000101,3550308005070,06,JACANA,6,JACANA-TREMEMBE,Norte,Norte 2,EDU CHAVES,5040-7,RUA LILIENTAL,,TUCURUVI,TV AV EDU CHAVES
831,-46634542,-23495863,355030870000066,3550308005063,05,SANTANA,5,SANTANA-TUCURUVI,Norte,Norte 2,CHORA MENINO,6020-8,RUA PROF. LOURIVAL GOMES MACHADO,199,VILA SANTA TEREZINHA,RUA ALAMEDO AFONSO SCHIMITO
832,-46618633,-23492085,355030870000080,3550308005064,05,SANTANA,5,SANTANA-TUCURUVI,Norte,Norte 2,JARDIM S+O PAULO,6021-6,RUA PROF. JOAQUIM OZ?RIO DE AZEVEDO,266,JARDIM S+O PAULO,AV LEONCIO DE MAGALHAES
833,-46606907,-23483562,355030882000018,3550308005066,05,TUCURUVI,5,SANTANA-TUCURUVI,Norte,Norte 2,PARADA INGLESA,6022-4,RUA DOUTOR  EURICO G. DUTRA,1936,PARADA INGLESA,ENTRE 595 E R MIRA ESTRELA
834,-46599336,-23478046,355030882000004,3550308005132,05,TUCURUVI,5,SANTANA-TUCURUVI,Norte,Norte 2,AV. S+O PAULO,6040-2,AV. MAESTRO VILLA LOBOS,346,TUCURUVI,RUA S+O FRUTUOSO
835,-46643621,-23496455,355030870000211,3550308005065,05,SANTANA,5,SANTANA-TUCURUVI,Norte,Norte 2,IMIRIM,7020-3,RUA FRANCISCA BIRIBA,629,IMIRIM,TV AV IMIRIM
836,-46612820,-23496845,355030870000223,3550308005064,05,SANTANA,5,SANTANA-TUCURUVI,Norte,Norte 2,SANTANA,7021-1,RUA PEDRO RIBEIRO,82,SANTANA,E RUA VIRI
837,-46621934,-23459895,355030881000093,3550308005133,06,TREMEMBE,6,JACANA-TREMEMBE,Norte,Norte 2,TREMEMB+,7036-0,RUA ALMEIDA MERC-S,36,TREMEMB+,TV AV MARIA A LOPES DE AZEVE
838,-46580853,-23477218,355030892000168,3550308005069,07,VILA MEDEIROS,7,VILA MARIA-VILA GUILHERME,Norte,Norte 2,JARDIM BRASIL,7045-9,AV. SANAT?RIO,204,JARDIM BRASIL,AV JARDIM JAPAO
839,-46588635,-23470433,355030882000135,3550308005132,05,TUCURUVI,5,SANTANA-TUCURUVI,Norte,Norte 2,VILA CONST-NCIA,7046-7,RUA JO+O DE LEDESMA,246,VILA CONST-N?IA,AV GUAPIRA ALT 1800
840,-46639026,-23487238,355030870000107,3550308005065,05,SANTANA,5,SANTANA-TUCURUVI,Norte,Norte 2,LAUZANE PAULISTA,7055-6,RUA DONA MARIA CUST?DIA,258,LAUZANE PAULISTA,AV CAETANO ALVARES
841,-46637000,-23469911,355030851000020,3550308005130,05,MANDAQUI,5,SANTANA-TUCURUVI,Norte,Norte 2,SANTO ANTONIO,7058-0,PRA?A SALVADOR TOLEZANO,140,LAUZANE PAULISTA,POLICARPO VIOTI E JOS+ BOTEL
842,-46644013,-23471804,355030851000051,3550308005128,05,MANDAQUI,5,SANTANA-TUCURUVI,Norte,Norte 2,HERISON,7092-0,AV. HERISON,317,LAUZANE PAULISTA,TV AV PAR PINTO LAUZ PAULIST
843,-46601010,-23464148,355030882000129,3550308005131,05,TUCURUVI,5,SANTANA-TUCURUVI,Norte,Norte 2,SENA,7187-0,RUA DOS JACARAND-S MIMOSOS,102,VILA NOVA MAZZEI,CEL SEZEFREDO FAGUNDES
844,-46645965,-23574207,355030890000189,3550308005022,12,VILA MARIANA,12,VILA MARIANA,Sul,Sul 1,GUANABARA,1010-3,RUA CORONEL  OSCAR PORTO,629,PARA-SO,TV SAMPAIO VIANA
845,-46663833,-23602571,355030832000021,3550308005098,12,MOEMA,12,VILA MARIANA,Sul,Sul 1,INDIAN?POLIS,1017-0,AV. LAVANDISCA,644,MOEMA,PRX  R  CAN-RIOS BAIRRO MOEMA
846,-46634606,-23619033,355030877000056,3550308005048,12,SAUDE,12,VILA MARIANA,Sul,Sul 1,BOSQUE,1028-6,RUA CARNEIRO DA CUNHA,701,VILA DA SA+DE,ESQ VISCONDE INHAUMA
847,-46628656,-23597486,355030890000115,3550308005046,12,VILA MARIANA,12,VILA MARIANA,Sul,Sul 1,JORGE TIBIRI?-,1042-1,RUA JUR+IA,65,SANTA CRUZ,ENTRE R S CRUZ / JORGE TIBIRI?-
848,-46642127,-23594194,355030890000123,3550308005046,12,VILA MARIANA,12,VILA MARIANA,Sul,Sul 1,DR. BACELAR,1058-8,RUA ESTADO DE ISRAEL,392,VILA CLEMENTINO,NAPOLE+O DE BARROS E BOTUCAT
849,-46633004,-23579248,355030890000078,3550308005020,12,VILA MARIANA,12,VILA MARIANA,Sul,Sul 1,ACLIMA?+O,3005-8,RUA GUIMAR+ES PASSOS,304,ACLIMA?+O,COME?A RUA MACHADO DE ASSIS
850,-46651178,-23580822,355030832000036,3550308005049,12,MOEMA,12,VILA MARIANA,Sul,Sul 1,IBIRAPUERA,3009-0,RUA JOINVILLE,323,IBIRAPUERA,
851,-46671087,-23597825,355030832000062,3550308005049,12,MOEMA,12,VILA MARIANA,Sul,Sul 1,VILA NOVA CONCEI?+O,3017-1,RUA MARCOS LOPES,345,VILA NOVA CONCEI?+O,PR?XIMO AV SANTO AMARO
852,-46634858,-23594176,355030890000058,3550308005046,12,VILA MARIANA,12,VILA MARIANA,Sul,Sul 1,MIRAND?POLIS,3018-0,RUA AFONSO CELSO,426,VILA MARIANA,TV RUA LUIZ G?IS
853,-46652100,-23617532,355030877000097,3550308005094,12,SAUDE,12,VILA MARIANA,Sul,Sul 1,BARTIRA,3020-1,AV. ARAT+S,1758,PLANALTO PAULISTA,TV AV INDIAN?POLIS
854,-46645048,-23610176,355030877000037,3550308005094,12,SAUDE,12,VILA MARIANA,Sul,Sul 1,PLANALTO PAULISTA,3021-0,AV. JOS+ MARIA WITAKER,1121,PLANALTO PAULISTA,AL GUAT-S AV AFONSO M FAGUND
855,-46630989,-23621737,355030877000084,3550308005092,12,SAUDE,12,VILA MARIANA,Sul,Sul 1,IBITURUNA,3022-8,RUA PARACATU,1053,S+O JUDAS,ENTRE N 724 E 936
856,-46649335,-23638363,355030838000134,3550308005308,15,JABAQUARA,15,JABAQUARA,Sul,Sul 1,VILA GUARANI,3037-6,AV. WALDOMIRO DE LIMA,,VILA GUARANI,ARMANDO ARRUDA PEREIRA  E  G  6
857,-46625368,-23593479,355030890000053,3550308005046,12,VILA MARIANA,12,VILA MARIANA,Sul,Sul 1,CH-CARA KLABIN,3145-3,RUA VOLTAIRE,,JARDIM VILA MARIANA,AV PREF  F-BIO PRADO
858,-46624135,-23583895,355030890000044,3550308005046,12,VILA MARIANA,12,VILA MARIANA,Sul,Sul 1,JARDIM DA GL?RIA,4007-0,RUA MACEDO SOARES,276,JARDIM DA GL?RIA,TV AV LINS DE VASCONCELOS
859,-46642893,-23578465,355030890000141,3550308005021,12,VILA MARIANA,12,VILA MARIANA,Sul,Sul 1,AMBROSINA,4008-8,RUA E?- DE QUEIROZ,374,VILA MARIANA,PR?XIMO AV 23 DE MAIO
860,-46669305,-23606608,355030832000176,3550308005099,12,MOEMA,12,VILA MARIANA,Sul,Sul 1,PAV+O,4024-0,AV. BENTEVI,104,INDIAN?POLIS,PR?XIMA AV IBIRAPUERA
861,-46649063,-23598961,355030877000198,3550308005047,12,SAUDE,12,VILA MARIANA,Sul,Sul 1,INDIAN?POLIS,4046-0,AL RUA JOSE MAGALH+ES,363,INDIAN?POLIS,RUA PEDRO DE TOLEDO
862,-46635035,-23627435,355030877000147,3550308005092,12,SAUDE,12,VILA MARIANA,Sul,Sul 1,IMIGRANTES,4100-9,RUA MAJOR FREIRE,565,JABAQUARA,PR?XIMO AV JABAQUARA
863,-46636351,-23604062,355030877000191,3550308005047,12,SAUDE,12,VILA MARIANA,Sul,Sul 1,PRA?A DA -RVORE,4154-8,RUA CARAMURU,,BOSQUE DA SA+DE,
864,-46639301,-23593337,355030890000059,3550308005046,12,VILA MARIANA,12,VILA MARIANA,Sul,Sul 1,VILA CLEMENTINO,5012-1,RUA CORONEL  LISBOA,,PLANALTO PAULISTA,RUA SENA MADUREIRA
865,-46618487,-23581262,355030890000164,3550308005046,12,VILA MARIANA,12,VILA MARIANA,Sul,Sul 1,ANDR+ BOTELHO,6010-0,RUA MARIZ E BARROS,316,ACLIMA?+O,PRA?A S+O FRANCISCO DA GL?RIA
866,-46665760,-23593965,355030832000010,3550308005049,12,MOEMA,12,VILA MARIANA,Sul,Sul 1,REP+BLICA DO L-BANO,7067-0,RUA DIOGO JACOME,291,IBIRAPUERA,PR?XIMO AV REP+BLICA DO L-BA
867,-46512747,-23617928,355030876000243,3550308005161,32,SAPOPEMBA,29,VILA PRUDENTE,Leste,Leste 1,JARDIM ELBA,1095-2,RUA TOM+ DA ROCHA,31,JARDIM ELBA,AVENIDA MARGINAL
868,-46560117,-23599944,355030893000074,3550308005083,29,VILA PRUDENTE,29,VILA PRUDENTE,Leste,Leste 1,FLOR DO MORRO,3056-2,RUA CATUABA,317,VILA ALPINA,PR?XIMO LARGO DA VILA ALPINA
869,-46551685,-23577766,355030872000113,3550308005080,29,SAO LUCAS,29,VILA PRUDENTE,Leste,Leste 1,JARDIM TIALHA,3057-0,RUA PINTO DA LUZ,329,JARDIM TIALHA,ENTRE BENTO SABINO REIS E VA
870,-46528009,-23585639,355030876000314,3550308005155,32,SAPOPEMBA,29,VILA PRUDENTE,Leste,Leste 1,COLORADO,3080-5,RUA PEDRO VITORATO,474,JARDIM COLORADO,JD COLORADO VILA PRUDENTE
871,-46515269,-23609751,355030876000136,3550308005160,32,SAPOPEMBA,29,VILA PRUDENTE,Leste,Leste 1,JARDIM PLANALTO,3097-0,RUA RIO HIPIAUGUI,150,JARDIM PLANALTO,JD PLANALTO VILA PRUDENTE
872,-46498502,-23613125,355030876000052,3550308005209,32,SAPOPEMBA,29,VILA PRUDENTE,Leste,Leste 1,JARDIM SAPOPEMBA,3112-7,RUA JO+O LOPES DE LIMA,300,JARDIM SAPOPEMBA,TV AV SAPOPEMBA ALTURA 13000
873,-46574745,-23584882,355030893000035,3550308005042,29,VILA PRUDENTE,29,VILA PRUDENTE,Leste,Leste 1,PRA?A SANTA HELENA,4045-2,RUA JOS+ DOS REIS,909,VILA ZELINA,TV RUA IBITIRAMA
874,-46575379,-23594266,355030893000012,3550308005083,29,VILA PRUDENTE,29,VILA PRUDENTE,Leste,Leste 1,VILA BELA,4047-9,RUA PITINGA,396,VILA BELA,TV RUA GIESTAS
875,-46527146,-23609327,355030872000157,3550308005159,29,SAO LUCAS,29,VILA PRUDENTE,Leste,Leste 1,ANA CLARA,4060-6,RUA PASCOAL RANIERI MAZILI,650,VILA ANA CLARA,TV RUA ANA CLARA
876,-46534457,-23591377,355030872000072,3550308005080,29,SAO LUCAS,29,VILA PRUDENTE,Leste,Leste 1,VILA EMA,4064-9,RUA PADRE PEDRO MAGNONI,511,VILA EMA,PONTO FINAL ?NIBUS VILA EMA
877,-46537917,-23603704,355030872000104,3550308005158,29,SAO LUCAS,29,VILA PRUDENTE,Leste,Leste 1,PAULIC+IA,4084-3,RUA HIL+IA AMAZ?NICA,420,JARD GUAIRACA,TV ES ORAT?RIO
878,-46546668,-23595839,355030872000012,3550308005158,29,SAO LUCAS,29,VILA PRUDENTE,Leste,Leste 1,PARQUE S+O LUCAS,5035-0,RUA XAVIER DE ASSIS E DR L DE ALMEIDA,521,PARQUE S+O LUCAS,PQ S+O LUCAS VILA PRUDENTE
879,-46555995,-23577545,355030872000130,3550308005080,29,SAO LUCAS,29,VILA PRUDENTE,Leste,Leste 1,VILA DIVA,5056-3,RUA SOLID?NIO LEITE,131,VILA DIVA,VILA DIVA VILA PRUDENTE
880,-46515589,-23597907,355030876000029,3550308005156,32,SAPOPEMBA,29,VILA PRUDENTE,Leste,Leste 1,SAPOPEMBA,5063-6,AV. BANC-RIA,,JARDIM GRIMALDI,LARGO DO JARDIM GRIMALDI
881,-46497711,-23615828,355030876000118,3550308005209,32,SAPOPEMBA,29,VILA PRUDENTE,Leste,Leste 1,MASCARENHAS DE MORAES,5079-2,RUA TENENTE GODOFREDO CERQUEIRA LEITE,213,JARDIM SAPOPEMBA,AV SAPOPEMBA (ALT. 11000)
882,-46507002,-23610498,355030876000056,3550308005160,32,SAPOPEMBA,29,VILA PRUDENTE,Leste,Leste 1,RIO CLARO,5099-7,AV. LOURIVAL FONTES,342,JARDIM PLANALTO,JD PLANALTO VILA PRUDENTE
883,-46573994,-23579440,355030893000097,3550308005042,29,VILA PRUDENTE,29,VILA PRUDENTE,Leste,Leste 1,VILA CELESTE,6035-6,RUA PIANCO,219,VILA CELESTE,VILA CELESTE E VILA PRUDENTE
884,-46575838,-23589116,355030893000008,3550308005083,29,VILA PRUDENTE,29,VILA PRUDENTE,Leste,Leste 1,VILA ZELINA,6038-0,RUA MANAIAS,275,VILA ZELINA,TV AV ZELINA
885,-46535915,-23583354,355030872000097,3550308005080,29,SAO LUCAS,29,VILA PRUDENTE,Leste,Leste 1,VILA GUARANI,6051-8,RUA JO+O RODRIGUES  PIRES,680,VILA GUARANI,VILA GUARANI E VL PRUDENTE
886,-46555379,-23592872,355030872000107,3550308005081,29,SAO LUCAS,29,VILA PRUDENTE,Leste,Leste 1,JARDIM INDEPEND-NCIA,6060-7,RUA SECUNDINO DOMINGUES,770,VILA PRUDENTE,TV AV ALBERTO RAMOS
887,-46519783,-23612051,355030876000139,3550308005160,32,SAPOPEMBA,29,VILA PRUDENTE,Leste,Leste 1,MARIA TEREZA,6095-0,RUA SERRA DE ITABAIANA,87,PQ. SANTA MADALENA,TV RUA PRIMAVERA DE CAIENA
888,-46520180,-23605613,355030876000144,3550308005160,32,SAPOPEMBA,29,VILA PRUDENTE,Leste,Leste 1,IGUA?U,6114-0,RUA JOS+ DOMINGUES DE PONTES,15,JARDIM -NGELA,COM RUA FIORAVANTE SAMPOL
889,-46584255,-23588808,355030893000029,3550308005083,29,VILA PRUDENTE,29,VILA PRUDENTE,Leste,Leste 1,QUINTA DAS PAINEIRAS,7015-7,RUA S+O LUIZ DO PARAITINGA,24,VILA ZELINA,COM RUA PO-
890,-46529008,-23591960,355030876000280,3550308005155,32,SAPOPEMBA,29,VILA PRUDENTE,Leste,Leste 1,VILA BEL+M,7029-7,AV. SAPOPEMBA,7000,SAPOPEMBA,VILA BEL+M E VL PRUDENTE
891,-46534194,-23610529,355030872000148,3550308005159,29,SAO LUCAS,29,VILA PRUDENTE,Leste,Leste 1,VILA REUNIDAS,7041-6,AV. MORAIS COSTA,1050,VILA REUNIDAS,TV ES ORAT?RIO
892,-46515999,-23600487,355030876000027,3550308005156,32,SAPOPEMBA,29,VILA PRUDENTE,Leste,Leste 1,JARDIM GRIMALDI,7090-4,RUA JOS+ JOAQUIM,253,JARDIM GRIMALDI,PR?XIMO LARGO DO JD GRIMALDI
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
